companyId;companyName;ticker;price;p_L;dy;p_VP;p_Ebit;p_Ativo;eV_Ebit;margemBruta;margemEbit;margemLiquida;p_SR;p_CapitalGiro;p_AtivoCirculante;giroAtivos;roe;roa;roic;dividaliquidaPatrimonioLiquido;dividaLiquidaEbit;pl_Ativo;passivo_Ativo;liquidezCorrente;peg_Ratio;receitas_Cagr5;liquidezMediaDiaria;vpa;lpa;valorMercado;lucros_Cagr5
558;CIMS S.A.;CMSA3;0,0;0,0;;0,0;0,0;0,0;0,2319;;;;;0,0;0,0;0,0;-387,83;-380,84;-399,26;-0,93;0,23;0,98;0,02;50,48;0,0;;;0,0009;-0,0037;0,0;
561;FINANSINOS S.A.- CREDITO FINANC E INVEST;FNCN3;14,25;3,5413;;0,9342;-9,6312;0,838;-9,6312;100,0;-47,99;130,53;4,6224;2,049;-1,7172;0,18;26,38;23,66;;;;0,9;0,1;4,97;-0,01033332;-19,89;55843,33;15,2532;4,024;13021336,5;
562;HOTEIS OTHON S.A.;HOOT3;0,0;0,0;;0,0;0,0;0,0;0,0212;65,92;159,14;124,56;0,0;0,0;0,0;0,19;-22,15;23,81;-24,55;;-0,05;-1,08;2,14;0,05;0,0;-20,33;;-27,2594;6,0369;9394447,86;
562;HOTEIS OTHON S.A.;HOOT4;1,19;0,1971;;-0,0437;0,1543;0,0469;0,0212;65,92;159,14;124,56;0,2455;-0,0329;-0,0508;0,19;-22,15;23,81;-24,55;;-0,05;-1,08;2,14;0,05;-0,00058165;-20,33;9822,11;-27,2594;6,0369;9394447,86;
559;CINESYSTEM S.A.;CNSY3;30,22;213,77;;-32,7863;71,5563;4,8426;83,8769;11,85;10,38;3,48;7,4293;-31,74;-5,4807;0,65;-15,34;2,27;4,93;;12,32;-0,15;1,15;0,43;-1,9363695;-8,64;;-0,9217;0,1414;935885083,86;23,61
634;AURA MINERALS INC.;AURA33;40,25;7,0313;3,6276;1,7003;5,6276;0,8009;6,5493;30,86;23,84;19,08;1,3418;5,153;-1,2768;0,6;24,18;11,39;12,61;0,28;0,92;0,47;0,53;1,72;-0,4356619;;4297166,13;23,6725;5,7244;2847384015,0;
675;Mosaico Tecnologia ao Consumidor S.A.;MOSI3;8,24;32,2856;;1,5627;76,4548;1,459;36,9443;89,47;6,23;14,75;4,7609;1,9101;-8,4013;0,31;4,84;4,52;0,25;-0,81;-39,51;0,93;0,07;13,23;;;6097270,0;5,2728;0,2552;1043149227,2;
674;INTELBRAS S.A. IND DE TELEC ELETRONICA BRASILEIRA;INTB3;30,76;24,0112;1,8278;4,7205;23,4741;2,3065;22,9038;28,41;10,95;10,7;2,5697;6,2606;-8,129;0,9;19,66;9,61;14,68;-0,11;-0,57;0,49;0,51;2,06;-2,21323203;;32346723,13;6,5162;1,2811;10077317743,6;
801;HUMBERG AGRIBRASIL COM. E EXPORT. DE GRÃOS S.A.;GRAO3;0,0;0,0;;0,0;0,0;0,0;1,1443;-1,07;3,48;2,2;0,0;0,0;0,0;4,62;1499,09;10,19;23,45;27,07;1,14;0,01;0,97;0,95;0,0;;;0,0686;1,0291;0,0;
766;BLAU FARMACÊUTICA S.A.;BLAU3;27,14;15,5274;3,1309;2,7666;11,5115;1,9949;10,4538;46,95;30,43;22,56;3,5024;3,7688;-6,6938;0,57;17,82;12,85;14,04;-0,25;-1,06;0,72;0,28;4,07;-1,36752182;;5526104,68;9,81;1,7479;4868751504,46;
679;FOCUS ENERGIA HOLDING PARTICIPAÇÕES S.A;POWE3;10,9;23,915;;0,9888;17,5519;0,3782;10,596;6,82;3,52;2,59;0,6184;6,5692;-0,7444;0,61;4,13;1,58;3,81;-0,39;-6,96;0,38;0,62;1,13;-1,76584555;;5388846,38;11,0237;0,4558;977237930,4;
